Single-Level_Breite_Wigner
Temp do meio:       +1.500000000000000e+03[K]
Massa do isotopo:   +2.360050000000000e+02

ene_val                 sig_val[radiation_xs]           psi                     x                   smr*gg                  chi1          
+9.372000000000124e+00 +1.630041688119210e+00 +1.240644362119660e-03 -2.911523361732057e+01 +1.218250981546928e+03 +2.890742589591747e-01 
+9.374000000000125e+00 +1.640614522119803e+00 +1.249447024782633e-03 -2.901865060813485e+01 +1.218119748776142e+03 +2.890435695450699e-01 
+9.376000000000126e+00 +1.651313823990248e+00 +1.258355349609013e-03 -2.892206770086749e+01 +1.217988557999573e+03 +2.890128899510540e-01 
+9.378000000000126e+00 +1.662142039659848e+00 +1.267371378232980e-03 -2.882548489550177e+01 +1.217857409194831e+03 +2.889822201718908e-01 
+9.380000000000127e+00 +1.673101683074264e+00 +1.276497209001937e-03 -2.872890219202097e+01 +1.217726302339542e+03 +2.889515602023486e-01 
+9.382000000000128e+00 +1.684195338535832e+00 +1.285734998928435e-03 -2.863231959040840e+01 +1.217595237411348e+03 +2.889209100371987e-01 
+9.384000000000128e+00 +1.695425663134082e+00 +1.295086965717407e-03 -2.853573709064734e+01 +1.217464214387906e+03 +2.888902696712173e-01 
+9.386000000000129e+00 +1.706795389269867e+00 +1.304555389871598e-03 -2.843915469272110e+01 +1.217333233246894e+03 +2.888596390991838e-01 
+9.388000000000130e+00 +1.718307327277235e+00 +1.314142616878606e-03 -2.834257239661301e+01 +1.217202293966003e+03 +2.888290183158818e-01 
+9.390000000000130e+00 +1.729964368146862e+00 +1.323851059482758e-03 -2.824599020230638e+01 +1.217071396522942e+03 +2.887984073160986e-01 
+9.392000000000131e+00 +1.741769486355246e+00 +1.333683200045332e-03 -2.814940810978454e+01 +1.216940540895437e+03 +2.887678060946255e-01 
+9.394000000000132e+00 +1.753725742804025e+00 +1.343641592996765e-03 -2.805282611903083e+01 +1.216809727061229e+03 +2.887372146462578e-01 
+9.396000000000132e+00 +1.765836287874013e+00 +1.353728867384681e-03 -2.795624423002859e+01 +1.216678954998078e+03 +2.887066329657945e-01 
+9.398000000000133e+00 +1.778104364598488e+00 +1.363947729521585e-03 -2.785966244276117e+01 +1.216548224683758e+03 +2.886760610480385e-01 
+9.400000000000134e+00 +1.790533311960803e+00 +1.374300965736390e-03 -2.776308075721193e+01 +1.216417536096062e+03 +2.886454988877966e-01 
+9.402000000000134e+00 +1.803126568321444e+00 +1.384791445234139e-03 -2.766649917336423e+01 +1.216286889212797e+03 +2.886149464798793e-01 
+9.404000000000135e+00 +1.815887674979786e+00 +1.395422123068268e-03 -2.756991769120146e+01 +1.216156284011790e+03 +2.885844038191014e-01 
+9.406000000000136e+00 +1.828820279876011e+00 +1.406196043230011e-03 -2.747333631070697e+01 +1.216025720470879e+03 +2.885538709002811e-01 
+9.408000000000136e+00 +1.841928141439487e+00 +1.417116341860207e-03 -2.737675503186417e+01 +1.215895198567925e+03 +2.885233477182407e-01 
+9.410000000000137e+00 +1.855215132588757e+00 +1.428186250587833e-03 -2.728017385465644e+01 +1.215764718280800e+03 +2.884928342678064e-01 
+9.412000000000138e+00 +1.868685244890469e+00 +1.439409100001385e-03 -2.718359277906719e+01 +1.215634279587397e+03 +2.884623305438080e-01 
+9.414000000000138e+00 +1.882342592882964e+00 +1.450788323257924e-03 -2.708701180507982e+01 +1.215503882465621e+03 +2.884318365410792e-01 
+9.416000000000139e+00 +1.896191418571659e+00 +1.462327459835715e-03 -2.699043093267775e+01 +1.215373526893397e+03 +2.884013522544578e-01 
+9.418000000000140e+00 +1.910236096103707e+00 +1.474030159436798e-03 -2.689385016184440e+01 +1.215243212848664e+03 +2.883708776787852e-01 
+9.420000000000140e+00 +1.924481136628588e+00 +1.485900186044986e-03 -2.679726949256320e+01 +1.215112940309380e+03 +2.883404128089067e-01 
+9.422000000000141e+00 +1.938931193353004e+00 +1.497941422146373e-03 -2.670068892481758e+01 +1.214982709253516e+03 +2.883099576396714e-01 
+9.424000000000142e+00 +1.953591066797851e+00 +1.510157873118828e-03 -2.660410845859099e+01 +1.214852519659062e+03 +2.882795121659323e-01 
+9.426000000000142e+00 +1.968465710265730e+00 +1.522553671797559e-03 -2.650752809386687e+01 +1.214722371504024e+03 +2.882490763825461e-01 
+9.428000000000143e+00 +1.983560235527690e+00 +1.535133083224074e-03 -2.641094783062869e+01 +1.214592264766423e+03 +2.882186502843735e-01 
+9.430000000000144e+00 +1.998879918738288e+00 +1.547900509586111e-03 -2.631436766885991e+01 +1.214462199424298e+03 +2.881882338662787e-01 
+9.432000000000144e+00 +2.014430206588488e+00 +1.560860495356544e-03 -2.621778760854399e+01 +1.214332175455702e+03 +2.881578271231302e-01 
+9.434000000000145e+00 +2.030216722706224e+00 +1.574017732639480e-03 -2.612120764966442e+01 +1.214202192838707e+03 +2.881274300497998e-01 
+9.436000000000146e+00 +2.046245274315091e+00 +1.587377066732353e-03 -2.602462779220469e+01 +1.214072251551400e+03 +2.880970426411635e-01 
+9.438000000000146e+00 +2.062521859161452e+00 +1.600943501912608e-03 -2.592804803614829e+01 +1.213942351571885e+03 +2.880666648921008e-01 
+9.440000000000147e+00 +2.079052672721580e+00 +1.614722207458746e-03 -2.583146838147871e+01 +1.213812492878279e+03 +2.880362967974952e-01 
+9.442000000000148e+00 +2.095844115700129e+00 +1.628718523915158e-03 -2.573488882817946e+01 +1.213682675448720e+03 +2.880059383522339e-01 
+9.444000000000148e+00 +2.112902801832173e+00 +1.642937969611100e-03 -2.563830937623406e+01 +1.213552899261359e+03 +2.879755895512079e-01 
+9.446000000000149e+00 +2.130235566001210e+00 +1.657386247444104e-03 -2.554173002562603e+01 +1.213423164294364e+03 +2.879452503893120e-01 
+9.448000000000150e+00 +2.147849472686458e+00 +1.672069251939077e-03 -2.544515077633888e+01 +1.213293470525919e+03 +2.879149208614449e-01 
+9.450000000000150e+00 +2.165751824752903e+00 +1.686993076594363e-03 -2.534857162835617e+01 +1.213163817934226e+03 +2.878846009625087e-01 
+9.452000000000151e+00 +2.183950172598307e+00 +1.702164021526686e-03 -2.525199258166143e+01 +1.213034206497500e+03 +2.878542906874098e-01 
+9.454000000000152e+00 +2.202452323671876e+00 +1.717588601427310e-03 -2.515541363623820e+01 +1.212904636193975e+03 +2.878239900310580e-01 
+9.456000000000152e+00 +2.221266352380171e+00 +1.733273553842508e-03 -2.505883479207005e+01 +1.212775107001899e+03 +2.877936989883669e-01 
+9.458000000000153e+00 +2.240400610395763e+00 +1.749225847791345e-03 -2.496225604914054e+01 +1.212645618899537e+03 +2.877634175542541e-01 
+9.460000000000154e+00 +2.259863737385822e+00 +1.765452692735193e-03 -2.486567740743324e+01 +1.212516171865171e+03 +2.877331457236407e-01 
+9.462000000000154e+00 +2.279664672177286e+00 +1.781961547913003e-03 -2.476909886693171e+01 +1.212386765877096e+03 +2.877028834914516e-01 
+9.464000000000155e+00 +2.299812664377158e+00 +1.798760132057832e-03 -2.467252042761956e+01 +1.212257400913627e+03 +2.876726308526157e-01 
+9.466000000000156e+00 +2.320317286466024e+00 +1.815856433509902e-03 -2.457594208948036e+01 +1.212128076953093e+03 +2.876423878020653e-01 
+9.468000000000156e+00 +2.341188446384748e+00 +1.833258720742912e-03 -2.447936385249772e+01 +1.211998793973839e+03 +2.876121543347367e-01 
+9.470000000000157e+00 +2.362436400633811e+00 +1.850975553319960e-03 -2.438278571665524e+01 +1.211869551954226e+03 +2.875819304455698e-01 
+9.472000000000158e+00 +2.384071767907100e+00 +1.869015793297392e-03 -2.428620768193653e+01 +1.211740350872631e+03 +2.875517161295083e-01 
+9.474000000000158e+00 +2.406105543280990e+00 +1.887388617094126e-03 -2.418962974832521e+01 +1.211611190707448e+03 +2.875215113814997e-01 
+9.476000000000159e+00 +2.428549112982066e+00 +1.906103527846032e-03 -2.409305191580491e+01 +1.211482071437085e+03 +2.874913161964950e-01 
+9.478000000000160e+00 +2.451414269756286e+00 +1.925170368264567e-03 -2.399647418435926e+01 +1.211352993039968e+03 +2.874611305694492e-01 
+9.480000000000160e+00 +2.474713228864631e+00 +1.944599334020691e-03 -2.389989655397189e+01 +1.211223955494538e+03 +2.874309544953210e-01 
+9.482000000000161e+00 +2.498458644729680e+00 +1.964400987674652e-03 -2.380331902462646e+01 +1.211094958779252e+03 +2.874007879690726e-01 
+9.484000000000162e+00 +2.522663628260095e+00 +1.984586273174295e-03 -2.370674159630661e+01 +1.210966002872583e+03 +2.873706309856702e-01 
+9.486000000000162e+00 +2.547341764879717e+00 +2.005166530944363e-03 -2.361016426899601e+01 +1.210837087753019e+03 +2.873404835400834e-01 
+9.488000000000163e+00 +2.572507133289584e+00 +2.026153513590634e-03 -2.351358704267833e+01 +1.210708213399064e+03 +2.873103456272857e-01 
+9.490000000000164e+00 +2.598174324992036e+00 +2.047559402243397e-03 -2.341700991733724e+01 +1.210579379789240e+03 +2.872802172422545e-01 
+9.492000000000164e+00 +2.624358464607409e+00 +2.069396823565944e-03 -2.332043289295641e+01 +1.210450586902083e+03 +2.872500983799705e-01 
+9.494000000000165e+00 +2.651075231014294e+00 +2.091678867454172e-03 -2.322385596951955e+01 +1.210321834716145e+03 +2.872199890354183e-01 
+9.496000000000166e+00 +2.678340879346209e+00 +2.114419105454914e-03 -2.312727914701033e+01 +1.210193123209994e+03 +2.871898892035862e-01 
+9.498000000000166e+00 +2.706172263877909e+00 +2.137631609930985e-03 -2.303070242541247e+01 +1.210064452362212e+03 +2.871597988794663e-01 
+9.500000000000167e+00 +2.734586861836491e+00 +2.161330974002566e-03 -2.293412580470968e+01 +1.209935822151402e+03 +2.871297180580542e-01 
+9.502000000000168e+00 +2.763602798172971e+00 +2.185532332294949e-03 -2.283754928488567e+01 +1.209807232556177e+03 +2.870996467343492e-01 
+9.504000000000168e+00 +2.793238871331627e+00 +2.210251382524084e-03 -2.274097286592415e+01 +1.209678683555168e+03 +2.870695849033545e-01 
+9.506000000000169e+00 +2.823514580055472e+00 +2.235504407952225e-03 -2.264439654780887e+01 +1.209550175127023e+03 +2.870395325600767e-01 
+9.508000000000170e+00 +2.854450151267603e+00 +2.261308300747207e-03 -2.254782033052355e+01 +1.209421707250403e+03 +2.870094896995263e-01 
+9.510000000000170e+00 +2.886066569069252e+00 +2.287680586279747e-03 -2.245124421405195e+01 +1.209293279903987e+03 +2.869794563167172e-01 
+9.512000000000171e+00 +2.918385604896932e+00 +2.314639448394507e-03 -2.235466819837780e+01 +1.209164893066468e+03 +2.869494324066674e-01 
+9.514000000000172e+00 +2.951429848882063e+00 +2.342203755691529e-03 -2.225809228348487e+01 +1.209036546716558e+03 +2.869194179643981e-01 
+9.516000000000172e+00 +2.985222742458232e+00 +2.370393088856107e-03 -2.216151646935693e+01 +1.208908240832979e+03 +2.868894129849345e-01 
+9.518000000000173e+00 +3.019788612261896e+00 +2.399227769075768e-03 -2.206494075597773e+01 +1.208779975394475e+03 +2.868594174633053e-01 
+9.520000000000174e+00 +3.055152705374398e+00 +2.428728887584746e-03 -2.196836514333106e+01 +1.208651750379800e+03 +2.868294313945429e-01 
+9.522000000000174e+00 +3.091341225954483e+00 +2.458918336377466e-03 -2.187178963140071e+01 +1.208523565767727e+03 +2.867994547736832e-01 
+9.524000000000175e+00 +3.128381373310477e+00 +2.489818840132597e-03 -2.177521422017046e+01 +1.208395421537045e+03 +2.867694875957661e-01 
+9.526000000000176e+00 +3.166301381465440e+00 +2.521453989392619e-03 -2.167863890962411e+01 +1.208267317666556e+03 +2.867395298558348e-01 
+9.528000000000176e+00 +3.205130560266384e+00 +2.553848275042160e-03 -2.158206369974548e+01 +1.208139254135078e+03 +2.867095815489364e-01 
+9.530000000000177e+00 +3.244899338093320e+00 +2.587027124132179e-03 -2.148548859051835e+01 +1.208011230921447e+03 +2.866796426701214e-01 
+9.532000000000178e+00 +3.285639306222747e+00 +2.621016937096162e-03 -2.138891358192657e+01 +1.207883248004513e+03 +2.866497132144440e-01 
+9.534000000000178e+00 +3.327383264902802e+00 +2.655845126406767e-03 -2.129233867395396e+01 +1.207755305363142e+03 +2.866197931769623e-01 
+9.536000000000179e+00 +3.370165271198210e+00 +2.691540156722062e-03 -2.119576386658433e+01 +1.207627402976213e+03 +2.865898825527377e-01 
+9.538000000000180e+00 +3.414020688663807e+00 +2.728131586571106e-03 -2.109918915980155e+01 +1.207499540822624e+03 +2.865599813368351e-01 
+9.540000000000180e+00 +3.458986238907548e+00 +2.765650111630486e-03 -2.100261455358944e+01 +1.207371718881286e+03 +2.865300895243237e-01 
+9.542000000000181e+00 +3.505100055104270e+00 +2.804127609643628e-03 -2.090604004793186e+01 +1.207243937131128e+03 +2.865002071102755e-01 
+9.544000000000182e+00 +3.552401737522464e+00 +2.843597187035738e-03 -2.080946564281268e+01 +1.207116195551092e+03 +2.864703340897667e-01 
+9.546000000000182e+00 +3.600932411127854e+00 +2.884093227278369e-03 -2.071289133821576e+01 +1.206988494120137e+03 +2.864404704578767e-01 
+9.548000000000183e+00 +3.650734785327782e+00 +2.925651441057967e-03 -2.061631713412497e+01 +1.206860832817236e+03 +2.864106162096890e-01 
+9.550000000000184e+00 +3.701853215921032e+00 +2.968308918303230e-03 -2.051974303052419e+01 +1.206733211621379e+03 +2.863807713402901e-01 
+9.552000000000184e+00 +3.754333769319435e+00 +3.012104182127615e-03 -2.042316902739731e+01 +1.206605630511571e+03 +2.863509358447706e-01 
+9.554000000000185e+00 +3.808224289106286e+00 +3.057077244742266e-03 -2.032659512472823e+01 +1.206478089466830e+03 +2.863211097182244e-01 
+9.556000000000186e+00 +3.863574464998727e+00 +3.103269665396455e-03 -2.023002132250083e+01 +1.206350588466194e+03 +2.862912929557493e-01 
+9.558000000000186e+00 +3.920435904279798e+00 +3.150724610401488e-03 -2.013344762069903e+01 +1.206223127488711e+03 +2.862614855524462e-01 
+9.560000000000187e+00 +3.978862205766995e+00 +3.199486915294943e-03 -2.003687401930675e+01 +1.206095706513450e+03 +2.862316875034202e-01 
+9.562000000000188e+00 +4.038909036383258e+00 +3.249603149201516e-03 -1.994030051830790e+01 +1.205968325519490e+03 +2.862018988037794e-01 
+9.564000000000188e+00 +4.100634210395854e+00 +3.301121681446285e-03 -1.984372711768641e+01 +1.205840984485929e+03 +2.861721194486357e-01 
+9.566000000000189e+00 +4.164097771388244e+00 +3.354092750476014e-03 -1.974715381742622e+01 +1.205713683391879e+03 +2.861423494331050e-01 
+9.568000000000190e+00 +4.229362077028278e+00 +3.408568535142742e-03 -1.965058061751126e+01 +1.205586422216467e+03 +2.861125887523061e-01 
+9.570000000000190e+00 +4.296491886695360e+00 +3.464603228403236e-03 -1.955400751792549e+01 +1.205459200938836e+03 +2.860828374013615e-01 
+9.572000000000191e+00 +4.365554452027297e+00 +3.522253113486514e-03 -1.945743451865285e+01 +1.205332019538143e+03 +2.860530953753979e-01 
+9.574000000000192e+00 +4.436619610445296e+00 +3.581576642579617e-03 -1.936086161967732e+01 +1.205204877993562e+03 +2.860233626695447e-01 
+9.576000000000192e+00 +4.509759881713339e+00 +3.642634518080211e-03 -1.926428882098284e+01 +1.205077776284280e+03 +2.859936392789355e-01 
+9.578000000000193e+00 +4.585050567584966e+00 +3.705489776461736e-03 -1.916771612255341e+01 +1.204950714389501e+03 +2.859639251987071e-01 
+9.580000000000194e+00 +4.662569854587763e+00 +3.770207874794889e-03 -1.907114352437300e+01 +1.204823692288445e+03 +2.859342204239999e-01 
+9.582000000000194e+00 +4.742398919990982e+00 +3.836856779964867e-03 -1.897457102642561e+01 +1.204696709960345e+03 +2.859045249499580e-01 
+9.584000000000195e+00 +4.824622040998461e+00 +3.905507060621463e-03 -1.887799862869521e+01 +1.204569767384449e+03 +2.858748387717290e-01 
+9.586000000000196e+00 +4.909326707202717e+00 +3.976231981893659e-03 -1.878142633116583e+01 +1.204442864540023e+03 +2.858451618844640e-01 
+9.588000000000196e+00 +4.996603736331944e+00 +4.049107602897093e-03 -1.868485413382146e+01 +1.204316001406346e+03 +2.858154942833176e-01 
+9.590000000000197e+00 +5.086547393313595e+00 +4.124212877056002e-03 -1.858828203664611e+01 +1.204189177962710e+03 +2.857858359634479e-01 
+9.592000000000198e+00 +5.179255512672825e+00 +4.201629755256926e-03 -1.849171003962382e+01 +1.204062394188428e+03 +2.857561869200168e-01 
+9.594000000000198e+00 +5.274829624275833e+00 +4.281443291844395e-03 -1.839513814273861e+01 +1.203935650062823e+03 +2.857265471481895e-01 
+9.596000000000199e+00 +5.373375082418060e+00 +4.363741753460729e-03 -1.829856634597451e+01 +1.203808945565235e+03 +2.856969166431347e-01 
+9.598000000000200e+00 +5.475001198250781e+00 +4.448616730726486e-03 -1.820199464931557e+01 +1.203682280675019e+03 +2.856672954000247e-01 
+9.600000000000200e+00 +5.579821375525643e+00 +4.536163252746671e-03 -1.810542305274583e+01 +1.203555655371544e+03 +2.856376834140354e-01 
+9.602000000000201e+00 +5.687953249628870e+00 +4.626479904421172e-03 -1.800885155624935e+01 +1.203429069634197e+03 +2.856080806803460e-01 
+9.604000000000202e+00 +5.799518829861410e+00 +4.719668946525078e-03 -1.791228015981019e+01 +1.203302523442375e+03 +2.855784871941395e-01 
+9.606000000000202e+00 +5.914644644910575e+00 +4.815836438515592e-03 -1.781570886341242e+01 +1.203176016775495e+03 +2.855489029506023e-01 
+9.608000000000203e+00 +6.033461891441513e+00 +4.915092364007887e-03 -1.771913766704011e+01 +1.203049549612987e+03 +2.855193279449241e-01 
+9.610000000000204e+00 +6.156106585724087e+00 +5.017550758851637e-03 -1.762256657067735e+01 +1.202923121934295e+03 +2.854897621722983e-01 
+9.612000000000204e+00 +6.282719718190484e+00 +5.123329841722956e-03 -1.752599557430822e+01 +1.202796733718880e+03 +2.854602056279218e-01 
+9.614000000000205e+00 +6.413447410804055e+00 +5.232552147134233e-03 -1.742942467791682e+01 +1.202670384946216e+03 +2.854306583069950e-01 
+9.616000000000206e+00 +6.548441077097159e+00 +5.345344660745188e-03 -1.733285388148725e+01 +1.202544075595792e+03 +2.854011202047218e-01 
+9.618000000000206e+00 +6.687857584717450e+00 +5.461838956843315e-03 -1.723628318500362e+01 +1.202417805647115e+03 +2.853715913163095e-01 
+9.620000000000207e+00 +6.831859420297657e+00 +5.582171337841327e-03 -1.713971258845004e+01 +1.202291575079703e+03 +2.853420716369689e-01 
+9.622000000000208e+00 +6.980614856441701e+00 +5.706482975620660e-03 -1.704314209181064e+01 +1.202165383873091e+03 +2.853125611619143e-01 
+9.624000000000208e+00 +7.134298120593323e+00 +5.834920054527817e-03 -1.694657169506954e+01 +1.202039232006829e+03 +2.852830598863637e-01 
+9.626000000000209e+00 +7.293089565527429e+00 +5.967633915808527e-03 -1.685000139821087e+01 +1.201913119460480e+03 +2.852535678055382e-01 
+9.628000000000210e+00 +7.457175841175797e+00 +6.104781203240693e-03 -1.675343120121879e+01 +1.201787046213625e+03 +2.852240849146627e-01 
+9.630000000000210e+00 +7.626750067468195e+00 +6.246524009701496e-03 -1.665686110407744e+01 +1.201661012245855e+03 +2.851946112089653e-01 
+9.632000000000211e+00 +7.802012007839250e+00 +6.393030024378291e-03 -1.656029110677096e+01 +1.201535017536783e+03 +2.851651466836777e-01 
+9.634000000000212e+00 +7.983168243017877e+00 +6.544472680304662e-03 -1.646372120928353e+01 +1.201409062066029e+03 +2.851356913340352e-01 
+9.636000000000212e+00 +8.170432344680286e+00 +6.701031301873004e-03 -1.636715141159931e+01 +1.201283145813233e+03 +2.851062451552763e-01 
+9.638000000000213e+00 +8.364025048514142e+00 +6.862891251946860e-03 -1.627058171370247e+01 +1.201157268758049e+03 +2.850768081426431e-01 
+9.640000000000214e+00 +8.564174426199342e+00 +7.030244078160921e-03 -1.617401211557720e+01 +1.201031430880143e+03 +2.850473802913813e-01 
+9.642000000000214e+00 +8.771116055776048e+00 +7.203287657967085e-03 -1.607744261720769e+01 +1.200905632159200e+03 +2.850179615967396e-01 
+9.644000000000215e+00 +8.985093189826316e+00 +7.382226341947908e-03 -1.598087321857812e+01 +1.200779872574916e+03 +2.849885520539707e-01 
